AvgDialog_38729_Content_51,akvE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,697,AvgDialog,Content,索菲亚,"这重要吗？
你的傲慢之罪如此深重，主教，你的灵魂一定无比肮脏。","Is it important?\nYour sin of arrogance runs so deep, Bishop. Your soul must be utterly filthy."
AvgDialog_38729_Content_52,akvF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,698,AvgDialog,Content,索菲亚,告诉我，罪人，你为什么不像你所宣教的那样忏悔自己的罪恶？,"Tell me, sinner, why don't you repent for the sins you preach against?"
AvgDialog_38729_Content_53,akvG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,699,AvgDialog,Content,萨尔瓦多,……因为那不是罪。,...because that is not a crime.
AvgDialog_38729_Content_54,akvH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,700,AvgDialog,Content,萨尔瓦多,父神的造物永远留有祂的光亮，每个人都有可能被蒙蔽，同样的，每个人都可能会重新发现父神的光。,"The Father's Relics always bear His light. Anyone can be blinded, but just as easily, anyone can rediscover the Father's light."
AvgDialog_38729_Content_55,akvI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,701,AvgDialog,Content,萨尔瓦多,我们不能因为一个人一时的行为就剥夺他的全部人生。,We cannot deprive someone of their whole life because of a single moment's action.
AvgDialog_38729_Content_56,akvJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,702,AvgDialog,Content,索菲亚,你这样说，却完全没有想过那些为他们所害的人。,"You say that, but have you ever considered those harmed by them?"
AvgDialog_38729_Content_57,akvK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,703,AvgDialog,Content,索菲亚,在那些爱德华们找回光亮的时候，又有多少个米莉需要为此牺牲？多少个奥利维亚？,"When those Edwards regain the light, how many Millies must be sacrificed? How many Olivias?"
AvgDialog_38729_Content_58,akvL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,704,AvgDialog,Content,索菲亚,罪就是罪，错就是错，一旦犯下就没有回头。,"Sin is sin, and wrong is wrong. Once committed, there is no turning back."
AvgDialog_38729_Content_59,akvM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,705,AvgDialog,Content,,她看向你们。,She looks at you.
AvgDialog_38729_Content_60,akvO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,706,AvgDialog,Content,索菲亚,带我走吧，把我扔给你们腐败的法律。但记住，审判之日终将降临。,"Take me away, throw me into your corrupt laws. But remember, the day of judgment will come."
AvgDialog_38729_Content_61,akvP,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,707,AvgDialog,Content,索菲亚,届时，你们都将被无罪的净土驱逐。,"At that time, you will all be banished from the Innocent Land."
AvgDialog_38729_Content_62,akvQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,708,AvgDialog,Content,审查会探员,特殊物件已经收容完毕了，守密人。受影响的平民也已经安排到各大医院中，检查无事后便能离开。,"The special items have been secured, Keeper. The affected civilians have been sent to major hospitals and will be discharged after check-ups."
AvgDialog_38729_Content_63,akvR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,709,AvgDialog,Content,审查会探员,官方说法是，这是一次工厂有毒气体泄漏导致的群体致幻事件，市政府明天就会公开道歉，并对相关人员做出处分。,The official statement is that this was a mass hallucination event caused by a toxic gas leak at the factory. The city government will issue a public apology tomorrow and take disciplinary actions against the responsible individuals.
AvgDialog_38729_Content_64,akvS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,710,AvgDialog,Content,玩家,我知道了，辛苦你们了。,I understand. Thank you for your hard work.
AvgDialog_38729_Content_65,akvT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,711,AvgDialog,Content,审查会探员,这都是我们应该做的。,This is what we should do.
AvgDialog_38729_Content_66,akvU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,712,AvgDialog,Content,,穿着制服的年轻男子踟蹰了一下，又说：,The young man in uniform hesitated for a moment and then said:
AvgDialog_38729_Content_67,akvV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,713,AvgDialog,Content,审查会探员,你是怎么做到的？,How did you manage to do that?
AvgDialog_38729_Content_68,akvW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,714,AvgDialog,Content,玩家,什么？,What?
AvgDialog_38729_Content_69,akvX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,715,AvgDialog,Content,审查会探员,当时情况非常混乱，你却仅靠自己和一个唤醒体，就将伤亡控制到只有十数，这几乎是一个奇迹。,"The situation was chaotic, yet with just yourself and an Awakener, you limited the casualties to around a dozen—almost a miracle."
AvgDialog_38729_Content_70,akvZ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,716,AvgDialog,Content,,你和奥吉尔悄悄对视一眼，小骑士双手背在身后，轻轻咳嗽了两声。,You and Ogier exchange a quick glance. The young knight coughs lightly with his hands behind his back.
AvgDialog_38729_Content_71,akwa,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,717,AvgDialog,Content,奥吉尔,这大概就是我和主君的默契吧。,This is probably the unspoken understanding between my lord and me.
AvgDialog_38729_Content_72,akwb,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,718,AvgDialog,Content,审查会探员,"无论如何，我仅代表审查会第一响应队向你表示感谢。
危机之中你没有放弃我们的人，让他们得以安全回家。而且……","Regardless, I extend my gratitude to you on behalf of the First Response Team of the Committee. \nIn the midst of the crisis, you didn't abandon our people, allowing them to return home safely. Moreover..."
AvgDialog_38729_Content_73,akwc,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,719,AvgDialog,Content,审查会探员,"我们中有不少人是在这里长大的，圣堂区对我们意义重大。
非常感谢你所做的一切。",Many of us grew up here; the Church District means a lot to us.\nThank you for everything you've done.
AvgDialog_38729_Content_74,akwd,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,720,AvgDialog,Content,,那是我们应该做的。,That's what we should do.
AvgDialog_38729_Content_75,akwe,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,721,AvgDialog,Content,,道谢永远不嫌多。,There is never too much gratitude.
AvgDialog_38729_Content_76,akwf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,722,AvgDialog,Content,奥吉尔,索菲亚小姐……她接下来会怎么样？,Miss Sophia... What will become of her next?
AvgDialog_38729_Content_77,akwg,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,723,AvgDialog,Content,审查会探员,审问，等我们搞清楚那个特殊物件是哪里来的之后，我们会对她进行判决。,Interrogate her. We will pass judgment on her after finding out where the special item came from.
AvgDialog_38729_Content_78,akwh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,724,AvgDialog,Content,审查会探员,执行异端仪式造成大范围混乱，数人死伤……主教希望她不会被判死刑，但我并不乐观。,"The heretical ritual caused widespread chaos and numerous casualties... The bishop hopes she will not be sentenced to death, but I am not optimistic."
AvgDialog_38729_Content_79,akwi,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,725,AvgDialog,Content,审查会探员,等待她的，不会是什么好的结果。,What awaits her will not be a good outcome.
AvgDialog_38729_Content_80,akwk,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,726,AvgDialog,Content,玩家,萨尔瓦多主教。,Bishop Salvador.
AvgDialog_38729_Content_81,akwl,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,727,AvgDialog,Content,萨尔瓦多,你们要离开了？,Are you leaving?
AvgDialog_38729_Content_82,akwm,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,728,AvgDialog,Content,玩家,是的，这次的事件非常感谢你的帮助。,"Yes, thank you for your help with this event."
AvgDialog_38729_Content_83,akwn,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,729,AvgDialog,Content,萨尔瓦多,事情因我而起，你们还为我隐瞒身份，该是我感谢你们才是。,"This all started because of me, and you even kept my identity a secret. I should be the one thanking you."
AvgDialog_38729_Content_84,akwo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,730,AvgDialog,Content,奥吉尔,你真的不跟我们回去吗？,Are you really not coming back with us?
AvgDialog_38729_Content_85,akwp,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,731,AvgDialog,Content,玩家,不用担心无法照顾教区，只要条件合适，我们是允许唤醒体在外自己活动的。,"Don't worry about the parish. As long as the conditions are right, we allow Awakeners to act freely."
AvgDialog_38729_Content_86,akwq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,732,AvgDialog,Content,萨尔瓦多,谢谢你的好意，但，我还是更希望留在这里。,"Thank you for your kindness, but, I would rather stay here."
AvgDialog_38729_Content_87,akwr,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,733,AvgDialog,Content,萨尔瓦多,"父神让我复生于此，想必也是希望我帮助更多的人。
如果你有需要，<Yellow:苍白之火>，可以随时来找我。我一定会为你竭尽全力。","Father God revived me here, likely hoping I could help more people.\nIf you have need, <Yellow:The Pale Fire>, come to me anytime. I will give my all to you."
AvgDialog_38729_Content_88,akws,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,734,AvgDialog,Content,玩家,不好意思，但……请问<Yellow:苍白的使者>，还有<Yellow:苍白之火>，究竟是什么？,"I'm sorry, but... What exactly are the <Yellow:Pale Messenger> and the <Yellow:Pale Fire>?"
AvgDialog_38729_Content_89,akwt,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,735,AvgDialog,Content,萨尔瓦多,是《圣典》中父神的预言。,It is the prophecy of the Father in the Scripture.
AvgDialog_38729_Content_90,akwv,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,736,AvgDialog,Content,萨尔瓦多,“将有无边的黑暗降临世界，那个灵魂苍白温暖的即为希望的使者，%heorshe%将燃起白色的火焰，照亮前进的方向。”,"Boundless darkness will descend upon the world, the soul that is pale and warm is the emissary of hope, {Male=he,Female=she} will ignite the white flame to illuminate the path forward."
AvgDialog_38729_Content_91,akww,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,737,AvgDialog,Content,玩家,这也不一定是我吧？世上有那么多人呢。,"It might not be me, right? There are so many people in the world."
AvgDialog_38729_Content_92,akwx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,738,AvgDialog,Content,萨尔瓦多,"我虽蒙着双眼，却不会错认灵魂的光辉。
你的是那样温暖，那样明亮，这么多年，我从未见过第二个。","Even though my eyes are covered, I cannot mistake the brilliance of a soul.\nYours is so warm and bright. In all these years, I have never seen another like it."
AvgDialog_38729_Content_93,akwy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,739,AvgDialog,Content,,年轻的守密人转身离去，萨尔瓦多目送着那点光亮，在门轴转动之时轻声祈祷。,"The young Keeper turned and walked away, and Salvador watched the glimmer, whispering a prayer as the door swung."
AvgDialog_38729_Content_94,akwz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,740,AvgDialog,Content,萨尔瓦多,愿你以苍白的希望照亮黑暗。,May you illuminate the darkness with faint hope.
AvgDialog_38729_Content_95,akwA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,741,AvgDialog,Content,,"<Yellow:伦蒂尼恩圣堂区异常事件报告>

A.F. 315 @2@3，伦蒂尼恩大圣堂区，父神济世大圣堂前广场突发暴乱。在场民众出现严重暴力行为与自残行径，无法正常沟通。
……
异常行为在不明光源闪烁后加剧，并演变为大范围的同类相食行为。经查，不明光源实为一把镜面纯银的手持镜。该镜通过反射阳光及月光获取能量，受到镜子反光照射的个体，将会受到内心最强的欲望的驱使，包括但不限于暴力、暴食、嗜睡等，进而做出过激行为。
该镜子由守密人%player%及唤醒体奥吉尔回收，初步判定其中含有银芯或类银芯成分，详情请见弥萨格大学特殊用具研究部出具的研究报告。
……","<Yellow:Report on Anomalous Events in the Londinium Church District>\n\nA.F. 315 @2@3, Londinium Great Church District, a sudden outbreak of violence occurred in the square in front of the Londinium Church of Father's Eternal Blessings. Citizens present exhibited severe violent behavior and self-harm, making normal communication impossible.\n......\nAbnormal behavior worsened after an unknown light source flickered, escalating into large-scale cannibalistic acts. Investigations revealed that the unknown light source was actually a handheld mirror made of polished pure silver. This mirror gathers energy by reflecting sunlight and moonlight; individuals exposed to the mirror's reflections are driven by their most powerful inner desires, including but not limited to violence, voracity, and somnolence, leading to extreme actions.\nThe mirror was recovered by Keeper %player% and Awakener Ogier. Preliminary analysis indicates it contains Silver or Silver-like components. For more details, please refer to the special equipment research report provided by the Department of Special Equipment Research at Mythag University.\n......"
AvgDialog_38729_Content_96,akwB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,742,AvgDialog,Content,,"经由密斯底亚协定审查会审问，<Yellow:索菲亚·查兹坦>承认，自己于三年前加入了提灯教会，并在上一次教会活动上自教会首领提灯（即<Yellow:伊芙>女士）处获得仪式镜。
当探员进一步询问时，索菲亚·查兹坦转而低声祈祷，不再给出任何回应。
……","Upon interrogation by the Mystia treaty committee, <Yellow:Sophia Chastain> admitted to joining the Church of the Lightbearers three years ago and obtaining a ritual mirror from the church leader, Temple Light (namely <Yellow:Ms. Eve>), during the last church event.\nWhen the agent further questioned her, Sophia Chastain began to softly pray and gave no further response.\n......"
AvgDialog_38729_Content_97,akwC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,743,AvgDialog,Content,,夕阳驱散了空中残留的灰霾，教堂的钟敲响，河边的码头响起船只的汽笛声。,"The setting sun dispelled the lingering haze in the sky. The church bell tolled, and the ship's whistle sounded at the riverside dock."
AvgDialog_38729_Content_98,akwD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,744,AvgDialog,Content,,一幢高楼的房顶，一个披着斗篷的身影背对阳光孑然独立。,"On the rooftop of a tall building, a cloaked figure stands alone with their back to the sun."
AvgDialog_38729_Content_99,akwE,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,745,AvgDialog,Content,于丽埃特？,"即使投入了异变的罪人，也没有<Red:圣痕>出现。
看来<Yellow:那面镜子>的价值也就这样了。","Even after sacrificing the mutated sinners, no <Red:Stigmata> appeared.\nIt seems the value of <Yellow:that mirror> is just that."
