Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_75048_Name,aUlf,g关卡_Stage_A.csv,3470,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_75048_Desc,aUle,g关卡_Stage_A.csv,3470,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75246_Name,aUwB,g关卡_Stage_A.csv,3471,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_75246_Desc,aUwA,g关卡_Stage_A.csv,3471,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75247_Name,aUwE,g关卡_Stage_A.csv,3472,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_75247_Desc,aUwD,g关卡_Stage_A.csv,3472,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75248_Name,aUwH,g关卡_Stage_A.csv,3473,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_75248_Desc,aUwG,g关卡_Stage_A.csv,3473,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75006_Name,aUiJ,g关卡_Stage_A.csv,3474,Stage,Name,,幻梦深潜Ⅰ,Phantasmal Dive I,,,,,,Illusorischer Tauchgang I,,,,
Stage_75006_Desc,aUiI,g关卡_Stage_A.csv,3474,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75005_Name,aUiG,g关卡_Stage_A.csv,3475,Stage,Name,,幻梦深潜Ⅱ,Phantasmal Dive II,,,,,,Illusorischer Tauchgang II,,,,
Stage_75005_Desc,aUiF,g关卡_Stage_A.csv,3475,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75004_Name,aUiD,g关卡_Stage_A.csv,3476,Stage,Name,,幻梦深潜Ⅲ,Phantasmal Dive III,,,,,,Illusorischer Tauchgang III,,,,
Stage_75004_Desc,aUiC,g关卡_Stage_A.csv,3476,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75003_Name,aUiA,g关卡_Stage_A.csv,3477,Stage,Name,,幻梦深潜Ⅳ,Phantasmal Dive IV,,,,,,Illusorischer Tauchgang IV,,,,
Stage_75003_Desc,aUiz,g关卡_Stage_A.csv,3477,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75002_Name,aUix,g关卡_Stage_A.csv,3478,Stage,Name,,幻梦深潜Ⅴ,Phantasmal Dive V,,,,,,Illusorischer Tauchgang V,,,,
Stage_75002_Desc,aUiw,g关卡_Stage_A.csv,3478,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75001_Name,aUiu,g关卡_Stage_A.csv,3479,Stage,Name,,幻梦深潜Ⅵ,Phantasmal Dive VI,,,,,,Illusorischer Tauchgang VI,,,,
Stage_75001_Desc,aUit,g关卡_Stage_A.csv,3479,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75000_Name,aUir,g关卡_Stage_A.csv,3480,Stage,Name,,幻梦深潜Ⅶ,Phantasmal Dive Ⅶ,,,,,,Illusorischer Tauchgang VII,,,,
Stage_75000_Desc,aUiq,g关卡_Stage_A.csv,3480,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75012_Name,aUjb,g关卡_Stage_A.csv,3481,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_75012_Desc,aUja,g关卡_Stage_A.csv,3481,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_75011_Name,aUiY,g关卡_Stage_A.csv,3482,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_75011_Desc,aUiX,g关卡_Stage_A.csv,3482,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_74978_Name,aUhd,g关卡_Stage_A.csv,3483,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_74978_Desc,aUhc,g关卡_Stage_A.csv,3483,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_74977_Name,aUha,g关卡_Stage_A.csv,3484,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_74977_Desc,aUgZ,g关卡_Stage_A.csv,3484,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
Stage_74976_Name,aUgX,g关卡_Stage_A.csv,3485,Stage,Name,,幻梦深潜·癫狂,Phantasmal Dive: Madness,,,,,,Illusorischer Tauchgang: Wahnsinn,,,,
Stage_74976_Desc,aUgW,g关卡_Stage_A.csv,3485,Stage,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围成了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the one, the whole, the hope to open the door to truth.""\nCountless keys form a circle. They fall from the sky, bringing heavy hope.\nAnd heavy graves.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
,,,,,,,,,,,,,,,,,,
StageGroup_75275_Name,aRIu,g关卡组_StageGroup_A.csv,542,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75275_Desc,aRIt,g关卡组_StageGroup_A.csv,542,StageGroup,Desc,,「手」掀开夜的帷幕，悄悄来到这个世界。,"""The hand"" lifts the curtain of night, quietly arriving in this world.",,,,,,"""Die Hand"" hebt den Vorhang der Nacht und kommt leise in diese Welt.",,,,
StageGroup_75275_TypeText,aRIw,g关卡组_StageGroup_A.csv,542,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75276_Name,aRIy,g关卡组_StageGroup_A.csv,543,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75276_Desc,aRIx,g关卡组_StageGroup_A.csv,543,StageGroup,Desc,,「此处埋葬着一所大学，千疮百孔，疲惫不堪\n它曾为人类存续奉献了一点希望与勇气\n至于结果如何，你现在都看到了」,"""A university lies buried here, riddled with wounds and utterly exhausted.\nIt once dedicated a glimmer of hope and courage to humanity's survival.\nAs for the result, you can see it for yourself now.""",,,,,,"Hier ruht eine Universität, gezeichnet von Narben und Müdigkeit\nEinst widmete sie Hoffnung und Mut dem Überleben der Menschheit\nWas daraus geworden ist – das kannst du nun selbst sehen.",,,,
StageGroup_75276_TypeText,aRIA,g关卡组_StageGroup_A.csv,543,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75277_Name,aRIC,g关卡组_StageGroup_A.csv,544,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75277_Desc,aRIB,g关卡组_StageGroup_A.csv,544,StageGroup,Desc,,坍塌的偶像注视着自己的子民。\n看他们生存、繁衍、互相争斗，然后将自己彻底遗忘。\n坍塌的偶像怀念着自己的子民。,"The crumbling idol gazes upon its people.\nWatches them survive, multiply, and fight, only to eventually forget it entirely.\nThe crumbling idol longs for its people.",,,,,,"Das zerfallende Idol blickt auf sein Volk.\nEs sieht, wie sie überleben, sich vermehren und kämpfen – nur um es schließlich völlig zu vergessen.\nDas zerfallende Idol sehnt sich nach seinem Volk.",,,,
StageGroup_75277_TypeText,aRIE,g关卡组_StageGroup_A.csv,544,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75278_Name,aRIG,g关卡组_StageGroup_A.csv,545,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75278_Desc,aRIF,g关卡组_StageGroup_A.csv,545,StageGroup,Desc,,「每把钥匙都有唯一的编号，只对应唯一的调查员。」\n因此，每把钥匙的陨落也对应着唯一的调查员之死。\n真好啊。就连死亡都是独一无二的。」,"""Each key has a unique number, corresponding only to a single investigator.""\nThus, the fall of each key signifies the death of a unique investigator.\nHow wonderful. Even death is unique.""",,,,,,"""Jeder Schlüssel hat eine eindeutige Nummer, die nur einem Forscher zugeordnet ist.""\n""Der Verlust jedes Schlüssels bedeutet also den Tod eines bestimmten Forschers.""\n""Wie wunderbar. Selbst der Tod ist einzigartig.""",,,,
StageGroup_75278_TypeText,aRII,g关卡组_StageGroup_A.csv,545,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75279_Name,aRIK,g关卡组_StageGroup_A.csv,546,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75279_Desc,aRIJ,g关卡组_StageGroup_A.csv,546,StageGroup,Desc,,「它是唯一，它是全部，它是开启真相之门的希望。」\n无数钥匙围城了一个圈。它们自天空中坠落，带给人们沉甸甸的希望。\n也带来沉甸甸的坟墓。,"""It is the only one, it is everything, it is the hope that opens the door to truth.""\nCountless keys formed a circle. They fell from the sky, bringing heavy hope to the people.\nThey also brought heavy tombs.",,,,,,"""Es ist das Eine, das Ganze, die Hoffnung, die Tür zur Wahrheit zu öffnen.""\nUnzählige Schlüssel bilden einen Kreis. Sie fallen vom Himmel und bringen schwere Hoffnung.\nUnd schwere Gräber.",,,,
StageGroup_75279_TypeText,aRIM,g关卡组_StageGroup_A.csv,546,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75280_Name,aRIO,g关卡组_StageGroup_A.csv,547,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75280_Desc,aRIN,g关卡组_StageGroup_A.csv,547,StageGroup,Desc,,「手」掀开夜的帷幕，悄悄来到这个世界。,"""The hand"" lifts the curtain of night, quietly arriving in this world.",,,,,,"""Die Hand"" hebt den Vorhang der Nacht und kommt leise in diese Welt.",,,,
StageGroup_75280_TypeText,aRIQ,g关卡组_StageGroup_A.csv,547,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75281_Name,aRIS,g关卡组_StageGroup_A.csv,548,StageGroup,Name,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
StageGroup_75281_Desc,aRIR,g关卡组_StageGroup_A.csv,548,StageGroup,Desc,,「此处埋葬着一所大学，千疮百孔，疲惫不堪\n它曾为人类存续奉献了一点希望与勇气\n至于结果如何，你现在都看到了」,"""A university lies buried here, riddled with wounds and utterly exhausted.\nIt once dedicated a glimmer of hope and courage to humanity's survival.\nAs for the result, you can see it for yourself now.""",,,,,,"Hier ruht eine Universität, gezeichnet von Narben und Müdigkeit\nEinst widmete sie Hoffnung und Mut dem Überleben der Menschheit\nWas daraus geworden ist – das kannst du nun selbst sehen.",,,,
StageGroup_75281_TypeText,aRIU,g关卡组_StageGroup_A.csv,548,StageGroup,TypeText,,幻梦深潜,Phantasmal Dive,,,,,,Illusorischer Tauchgang,,,,
